 2.36280E-02 -1.28836E-03
 2.45448E-02 -1.90807E-03
 2.57113E-02 -2.67862E-03
 2.09384E-02 -4.16100E-03
 1.76776E-02 -3.71043E-03
 2.07567E-02 2.72118E-03
 1.81543E-02 3.41484E-03
 1.92714E-02 1.92593E-03
 1.56624E-02 -2.18031E-03
 1.39781E-02 -6.32215E-03
 1.54408E-02 -8.98941E-03
 1.55888E-02 -9.66138E-03
 1.59456E-02 -7.56295E-03
 1.60208E-02 -6.82583E-03
 1.69180E-02 -4.73672E-03
 1.75327E-02 -4.05507E-03
 1.76317E-02 -8.58132E-04
 1.74300E-02 1.08304E-05
 1.84341E-02 -2.40619E-03
 2.00613E-02 -4.34712E-03
 1.87954E-02 -5.81352E-03
 1.44050E-02 -6.49319E-03
 1.20837E-02 -6.90525E-03
 1.01869E-02 -8.86570E-03
 9.26868E-03 -9.80415E-03
 9.37289E-03 -1.04891E-02
 1.03832E-02 -1.07919E-02
 1.17766E-02 -1.18044E-02
 1.34736E-02 -1.07099E-02
 1.50654E-02 -9.47473E-03
 1.58359E-02 -7.84316E-03
 1.60454E-02 -7.36479E-03
 1.65487E-02 -6.41768E-03
 1.60455E-02 -3.92210E-03
 1.67569E-02 -2.65673E-04
 1.85898E-02 3.96705E-03
 1.81330E-02 6.38851E-03
 -7.69157E-03 -2.34452E-02
 -6.98243E-03 -2.37286E-02
 -6.62455E-03 -2.42598E-02
 -6.62111E-03 -2.57541E-02
 -6.64728E-03 -2.78498E-02
 -6.06547E-03 -2.94054E-02
 -4.38712E-03 -3.03809E-02
 -1.90436E-03 -3.19434E-02
 3.73514E-04 -3.42800E-02
 1.90309E-03 -3.59705E-02
 3.69470E-03 -3.65111E-02
 7.26594E-03 -3.76269E-02
 1.23041E-02 -4.02691E-02
 1.66557E-02 -4.20170E-02
 1.90799E-02 -3.99291E-02
 2.11441E-02 -3.51674E-02
 2.51961E-02 -3.20557E-02
 3.11204E-02 -3.23623E-02
 3.64453E-02 -3.34973E-02
 3.97054E-02 -3.29368E-02
 4.24366E-02 -3.18463E-02
 4.70069E-02 -3.25456E-02
 5.35115E-02 -3.46512E-02
 5.99051E-02 -3.59585E-02
 6.47376E-02 -3.57852E-02
 6.84882E-02 -3.52198E-02
 7.21129E-02 -3.46471E-02
 7.55184E-02 -3.31987E-02
 7.82485E-02 -3.04558E-02
 8.08046E-02 -2.66977E-02
 8.40393E-02 -2.17509E-02
 8.76444E-02 -1.50198E-02
 9.02979E-02 -7.02443E-03
 9.15534E-02 8.85274E-04
 9.22151E-02 8.40301E-03
 9.24828E-02 1.61540E-02
 9.12462E-02 2.36249E-02
 8.82696E-02 2.94164E-02
 8.56379E-02 3.41187E-02
 8.54632E-02 4.06856E-02
 8.65953E-02 5.03799E-02
 8.59436E-02 6.04260E-02
 8.28683E-02 6.75964E-02
 7.99892E-02 7.26156E-02
 7.90847E-02 7.86174E-02
 7.82669E-02 8.61369E-02
 7.48994E-02 9.26036E-02
 6.93828E-02 9.63852E-02
 6.41287E-02 9.87894E-02
 5.97114E-02 0.101292
 5.45226E-02 0.103404
 4.78804E-02 0.104572
 4.13055E-02 0.105997
 3.59102E-02 0.108846
 3.07764E-02 0.111869
 2.46864E-02 0.112703
 1.80825E-02 0.110945
 1.21473E-02 0.108157
 6.87356E-03 0.105394
 1.16650E-03 0.102463
 -5.44650E-03 9.94906E-02
 -1.23998E-02 9.74651E-02
 -1.90376E-02 9.66793E-02
 -2.51422E-02 9.60792E-02
 -3.07719E-02 9.48586E-02
 -3.61533E-02 9.36616E-02
 -4.15277E-02 9.33611E-02
 -4.68901E-02 9.35477E-02
 -5.16167E-02 9.29809E-02
 -5.52519E-02 9.12897E-02
 -5.80781E-02 8.89774E-02
 -6.07702E-02 8.64298E-02
 -6.34341E-02 8.34015E-02
 -6.58179E-02 7.98574E-02
 -6.80831E-02 7.62572E-02
 -7.08260E-02 7.29790E-02
 -7.42776E-02 6.99297E-02
 -7.80657E-02 6.68393E-02
 -8.16845E-02 6.36088E-02
 -8.48312E-02 6.02340E-02
 -8.72401E-02 5.65644E-02
 -8.87773E-02 5.25721E-02
 -8.95861E-02 4.84972E-02
 -8.99703E-02 4.45474E-02
 -9.00481E-02 4.06455E-02
 -8.98451E-02 3.66346E-02
 -8.95526E-02 3.26256E-02
 -8.92548E-02 2.88074E-02
 -8.87724E-02 2.52221E-02
 -8.80212E-02 2.16650E-02
 -8.73167E-02 1.80298E-02
 -8.70046E-02 1.43985E-02
 -8.68854E-02 1.09248E-02
 -8.66139E-02 7.71490E-03
 -8.63483E-02 4.84922E-03
 -8.64178E-02 2.34623E-03
 -8.66975E-02 1.10995E-04
 -8.69166E-02 -1.98180E-03
 -8.72618E-02 -3.94542E-03
 -8.78698E-02 -5.59749E-03
 -8.79444E-02 -6.75630E-03
 -8.65207E-02 -7.48939E-03
 -8.39534E-02 -8.07443E-03
 -8.15094E-02 -8.63512E-03
 -7.94092E-02 -8.97245E-03
 -7.66289E-02 -8.80599E-03
 -7.29821E-02 -8.24406E-03
 -6.98060E-02 -7.87414E-03
 -6.79594E-02 -8.17657E-03
 -6.64851E-02 -8.86797E-03
 -6.42112E-02 -9.15007E-03
 -6.13989E-02 -8.66971E-03
 -5.86163E-02 -7.97850E-03
 -5.51112E-02 -7.78810E-03
 -5.00799E-02 -8.03620E-03
 -4.48506E-02 -8.15831E-03
 -4.16956E-02 -7.99570E-03
 -4.09135E-02 -8.07151E-03
 -4.07608E-02 -8.75679E-03
 -4.03254E-02 -9.75870E-03
 -4.04758E-02 -1.06593E-02
 -4.14793E-02 -1.15414E-02
 -4.19738E-02 -1.25294E-02
 -4.11025E-02 -1.32587E-02
 -3.99144E-02 -1.32845E-02
 -3.94365E-02 -1.29509E-02
 -3.86569E-02 -1.30156E-02
 -3.59715E-02 -1.36162E-02
 -3.18139E-02 -1.41890E-02
 -2.81682E-02 -1.45138E-02
 -2.59671E-02 -1.51912E-02
 -2.44760E-02 -1.66178E-02
 -2.30017E-02 -1.83296E-02
 -2.17156E-02 -1.96762E-02
 -2.06420E-02 -2.06360E-02
 -1.91016E-02 -2.14353E-02
 -1.68365E-02 -2.19605E-02
 -1.45803E-02 -2.21473E-02
 -1.30754E-02 -2.24057E-02
 -1.21898E-02 -2.30720E-02
 -1.13337E-02 -2.36528E-02
 -1.03485E-02 -2.35880E-02
 -9.40524E-03 -2.31723E-02
 -8.53862E-03 -2.31141E-02
 -1.22800E-02 7.91631E-02
 -1.37469E-02 7.90005E-02
 -1.54980E-02 7.88534E-02
 -1.74376E-02 7.89558E-02
 -1.90510E-02 7.87191E-02
 -2.00425E-02 7.74737E-02
 -2.08478E-02 7.56332E-02
 -2.21674E-02 7.42641E-02
 -2.40613E-02 7.36642E-02
 -2.59248E-02 7.33340E-02
 -2.74498E-02 7.31754E-02
 -2.90222E-02 7.36516E-02
 -3.09363E-02 7.45217E-02
 -3.27655E-02 7.47221E-02
 -3.40371E-02 7.40168E-02
 -3.52318E-02 7.37468E-02
 -3.74099E-02 7.50394E-02
 -4.08110E-02 7.71997E-02
 -4.45613E-02 7.86181E-02
 -4.78055E-02 7.87603E-02
 -5.05966E-02 7.82321E-02
 -5.33830E-02 7.74238E-02
 -5.61654E-02 7.61246E-02
 -5.85784E-02 7.43177E-02
 -6.04649E-02 7.23194E-02
 -6.19197E-02 7.00339E-02
 -6.30260E-02 6.69886E-02
 -6.39154E-02 6.31553E-02
 -6.48608E-02 5.90989E-02
 -6.59653E-02 5.51053E-02
 -6.68296E-02 5.07950E-02
 -6.70171E-02 4.57437E-02
 -6.66264E-02 4.00045E-02
 -6.59283E-02 3.38417E-02
 -6.47346E-02 2.74063E-02
 -6.28534E-02 2.08336E-02
 -6.10320E-02 1.42543E-02
 -6.04559E-02 7.66961E-03
 -6.10782E-02 1.09225E-03
 -6.14025E-02 -5.23726E-03
 -6.04273E-02 -1.12136E-02
 -5.90740E-02 -1.72968E-02
 -5.87639E-02 -2.38690E-02
 -5.92178E-02 -3.01866E-02
 -5.86868E-02 -3.49345E-02
 -5.62655E-02 -3.78971E-02
 -5.28085E-02 -4.03500E-02
 -4.94552E-02 -4.33452E-02
 -4.62145E-02 -4.64284E-02
 -4.24591E-02 -4.86450E-02
 -3.80782E-02 -5.00033E-02
 -3.34394E-02 -5.11831E-02
 -2.87290E-02 -5.23248E-02
 -2.39256E-02 -5.29911E-02
 -1.92251E-02 -5.30197E-02
 -1.48561E-02 -5.26386E-02
 -1.05703E-02 -5.18305E-02
 -5.87696E-03 -5.04277E-02
 -7.67209E-04 -4.87145E-02
 4.27069E-03 -4.72683E-02
 8.95735E-03 -4.61335E-02
 1.35548E-02 -4.47949E-02
 1.83650E-02 -4.29802E-02
 2.32447E-02 -4.09365E-02
 2.78099E-02 -3.88102E-02
 3.18479E-02 -3.64719E-02
 3.54006E-02 -3.40076E-02
 3.85788E-02 -3.18638E-02
 4.15054E-02 -3.01844E-02
 4.43063E-02 -2.85471E-02
 4.69735E-02 -2.65874E-02
 4.93299E-02 -2.44549E-02
 5.12493E-02 -2.23750E-02
 5.28702E-02 -2.02376E-02
 5.45275E-02 -1.79119E-02
 5.64457E-02 -1.55990E-02
 5.85617E-02 -1.34939E-02
 6.06407E-02 -1.14276E-02
 6.24901E-02 -9.13373E-03
 6.41243E-02 -6.65026E-03
 6.56639E-02 -4.18182E-03
 6.70932E-02 -1.77488E-03
 6.81587E-02 6.09018E-04
 6.86882E-02 2.92501E-03
 6.88776E-02 5.18573E-03
 6.90932E-02 7.60343E-03
 6.94483E-02 1.03284E-02
 6.97894E-02 1.32870E-02
 7.00489E-02 1.64629E-02
 7.03865E-02 2.00893E-02
 7.08682E-02 2.42832E-02
 7.13362E-02 2.87332E-02
 7.17237E-02 3.30737E-02
 7.22182E-02 3.73579E-02
 7.29299E-02 4.18128E-02
 7.36012E-02 4.62510E-02
 7.39705E-02 5.02042E-02
 7.41624E-02 5.34924E-02
 7.44402E-02 5.63000E-02
 7.47549E-02 5.88074E-02
 7.47830E-02 6.09455E-02
 7.43817E-02 6.26960E-02
 7.36134E-02 6.41730E-02
 7.24196E-02 6.55986E-02
 7.06768E-02 6.72265E-02
 6.84931E-02 6.91885E-02
 6.60702E-02 7.12013E-02
 6.31681E-02 7.26767E-02
 5.93634E-02 7.33663E-02
 5.49676E-02 7.36165E-02
 5.10964E-02 7.36208E-02
 4.84687E-02 7.27544E-02
 4.64915E-02 7.02890E-02
 4.41226E-02 6.66258E-02
 4.13382E-02 6.30563E-02
 3.90102E-02 6.03652E-02
 3.75236E-02 5.82434E-02
 3.61749E-02 5.62297E-02
 3.43044E-02 5.44859E-02
 3.22515E-02 5.33236E-02
 3.07502E-02 5.26080E-02
 2.98098E-02 5.20874E-02
 2.88038E-02 5.19043E-02
 2.74610E-02 5.23358E-02
 2.61657E-02 5.33471E-02
 2.52067E-02 5.47808E-02
 2.42053E-02 5.66722E-02
 2.25907E-02 5.90521E-02
 2.02882E-02 6.16297E-02
 1.77335E-02 6.40005E-02
 1.52805E-02 6.60821E-02
 1.29144E-02 6.79986E-02
 1.04478E-02 6.98162E-02
 7.83532E-03 7.15819E-02
 5.18663E-03 7.33821E-02
 2.64540E-03 7.51242E-02
 3.00452E-04 7.64421E-02
 -1.83757E-03 7.71948E-02
 -3.75601E-03 7.76564E-02
 -5.41928E-03 7.80945E-02
 -6.83637E-03 7.84187E-02
 -8.13856E-03 7.85314E-02
 -9.49339E-03 7.86706E-02
 -1.08943E-02 7.89785E-02
